bz_integration,calculations_type,code,cutoff,element,exchange,k-point,property,smearing,state_equation,structure,value
No_tetra,allKp,DMol3,c4.5,W,pwc,55,dB,therm0.0075,Murn,bcc,4.1352
No_tetra,allKp,DMol3,c4.5,W,pwc,57,dB,therm0.0075,Murn,bcc,4.135
No_tetra,allKp,DMol3,c4.5,W,pwc,59,dB,therm0.0075,Murn,bcc,4.135
No_tetra,allKp,DMol3,c4.5,Al,vwn,5,dB,therm0.0075,Murn,fcc,3.8526
No_tetra,allKp,DMol3,c4.5,Al,vwn,7,dB,therm0.0075,Murn,fcc,4.4253
No_tetra,allKp,DMol3,c4.5,Al,vwn,9,dB,therm0.0075,Murn,fcc,4.4341
No_tetra,allKp,DMol3,c4.5,Al,vwn,11,dB,therm0.0075,Murn,fcc,4.3834
No_tetra,allKp,DMol3,c4.5,Al,vwn,13,dB,therm0.0075,Murn,fcc,4.4524
No_tetra,allKp,DMol3,c4.5,Al,vwn,15,dB,therm0.0075,Murn,fcc,4.4418
No_tetra,allKp,DMol3,c4.5,Al,vwn,17,dB,therm0.0075,Murn,fcc,4.414
No_tetra,allKp,DMol3,c4.5,Al,vwn,19,dB,therm0.0075,Murn,fcc,4.4298
No_tetra,allKp,DMol3,c4.5,Al,vwn,21,dB,therm0.0075,Murn,fcc,4.4152
No_tetra,allKp,DMol3,c4.5,Al,vwn,23,dB,therm0.0075,Murn,fcc,4.4211
No_tetra,allKp,DMol3,c4.5,Al,vwn,25,dB,therm0.0075,Murn,fcc,4.4215
No_tetra,allKp,DMol3,c4.5,Al,vwn,27,dB,therm0.0075,Murn,fcc,4.4167
No_tetra,allKp,DMol3,c4.5,Al,vwn,29,dB,therm0.0075,Murn,fcc,4.4203
No_tetra,allKp,DMol3,c4.5,Al,vwn,31,dB,therm0.0075,Murn,fcc,4.4238
No_tetra,allKp,DMol3,c4.5,Al,vwn,33,dB,therm0.0075,Murn,fcc,4.4229
No_tetra,allKp,DMol3,c4.5,Al,vwn,35,dB,therm0.0075,Murn,fcc,4.4227
No_tetra,allKp,DMol3,c4.5,Al,vwn,37,dB,therm0.0075,Murn,fcc,4.4227
No_tetra,allKp,DMol3,c4.5,Al,vwn,39,dB,therm0.0075,Murn,fcc,4.423
No_tetra,allKp,DMol3,c4.5,Al,vwn,41,dB,therm0.0075,Murn,fcc,4.4227
No_tetra,allKp,DMol3,c4.5,Al,vwn,43,dB,therm0.0075,Murn,fcc,4.4196
No_tetra,allKp,DMol3,c4.5,Al,vwn,45,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,47,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,49,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,51,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,53,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,55,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,57,dB,therm0.0075,Murn,fcc,4.4214
No_tetra,allKp,DMol3,c4.5,Al,vwn,59,dB,therm0.0075,Murn,fcc,4.4214
Tetra,allKp,DMol3,c4.0,W,vwnbp,9,dB,Fermi,Murn,bcc,4.6901
Tetra,allKp,DMol3,c4.0,W,vwnbp,11,dB,Fermi,Murn,bcc,4.6957
Tetra,allKp,DMol3,c4.0,W,vwnbp,13,dB,Fermi,Murn,bcc,4.6538
Tetra,allKp,DMol3,c4.0,W,vwnbp,15,dB,Fermi,Murn,bcc,4.6764
Tetra,allKp,DMol3,c4.0,W,vwnbp,17,dB,Fermi,Murn,bcc,4.6511
Tetra,allKp,DMol3,c4.0,W,vwnbp,19,dB,Fermi,Murn,bcc,4.6696
Tetra,allKp,DMol3,c4.0,W,vwnbp,21,dB,Fermi,Murn,bcc,4.6592
Tetra,allKp,DMol3,c4.0,W,vwnbp,23,dB,Fermi,Murn,bcc,4.6586
Tetra,allKp,DMol3,c4.0,W,vwnbp,25,dB,Fermi,Murn,bcc,4.6669
Tetra,allKp,DMol3,c4.0,W,vwnbp,27,dB,Fermi,Murn,bcc,4.6645
Tetra,allKp,DMol3,c4.0,W,vwnbp,29,dB,Fermi,Murn,bcc,4.6686
Tetra,allKp,DMol3,c4.0,W,vwnbp,31,dB,Fermi,Murn,bcc,4.664
Tetra,allKp,DMol3,c4.0,W,vwnbp,33,dB,Fermi,Murn,bcc,4.6642
Tetra,allKp,DMol3,c4.0,W,vwnbp,35,dB,Fermi,Murn,bcc,4.6645
Tetra,allKp,DMol3,c4.0,W,vwnbp,37,dB,Fermi,Murn,bcc,4.6637
Tetra,allKp,DMol3,c4.0,W,vwnbp,39,dB,Fermi,Murn,bcc,4.664
Tetra,allKp,DMol3,c4.0,W,vwnbp,41,dB,Fermi,Murn,bcc,4.665
Tetra,allKp,DMol3,c4.0,W,vwnbp,43,dB,Fermi,Murn,bcc,4.6643
Tetra,allKp,DMol3,c4.0,W,vwnbp,45,dB,Fermi,Murn,bcc,4.6646
Tetra,allKp,DMol3,c4.0,W,vwnbp,47,dB,Fermi,Murn,bcc,4.6629
Tetra,allKp,DMol3,c4.0,W,vwnbp,49,dB,Fermi,Murn,bcc,4.6638
Tetra,allKp,DMol3,c4.0,W,vwnbp,51,dB,Fermi,Murn,bcc,4.6642
Tetra,allKp,DMol3,c4.0,W,vwnbp,53,dB,Fermi,Murn,bcc,4.6641
Tetra,allKp,DMol3,c4.0,W,vwnbp,55,dB,Fermi,Murn,bcc,4.6629
Tetra,allKp,DMol3,c4.0,W,vwnbp,57,dB,Fermi,Murn,bcc,4.6641
Tetra,allKp,DMol3,c4.0,W,vwnbp,59,dB,Fermi,Murn,bcc,4.6646
No_tetra,allKp,VASP,xxx,Al,lda,4,dB,smear0.800,Murn,fcc,-0.644458
No_tetra,allKp,VASP,xxx,Al,lda,6,dB,smear0.800,Murn,fcc,4.281502
No_tetra,allKp,VASP,xxx,Al,lda,8,dB,smear0.800,Murn,fcc,3.409671
No_tetra,allKp,VASP,xxx,Al,lda,10,dB,smear0.800,Murn,fcc,5.488614
No_tetra,allKp,VASP,xxx,Al,lda,12,dB,smear0.800,Murn,fcc,4.55827
No_tetra,allKp,VASP,xxx,Al,lda,14,dB,smear0.800,Murn,fcc,5.156838
No_tetra,allKp,VASP,xxx,Al,lda,16,dB,smear0.800,Murn,fcc,4.881253
No_tetra,allKp,VASP,xxx,Al,lda,18,dB,smear0.800,Murn,fcc,4.959571
No_tetra,allKp,VASP,xxx,Al,lda,20,dB,smear0.800,Murn,fcc,4.942344
No_tetra,allKp,VASP,xxx,Al,lda,22,dB,smear0.800,Murn,fcc,4.944381
No_tetra,allKp,VASP,xxx,Al,lda,24,dB,smear0.800,Murn,fcc,4.93209
No_tetra,allKp,VASP,xxx,Al,lda,26,dB,smear0.800,Murn,fcc,4.939475
No_tetra,allKp,VASP,xxx,Al,lda,28,dB,smear0.800,Murn,fcc,4.937664
No_tetra,allKp,VASP,xxx,Al,lda,30,dB,smear0.800,Murn,fcc,4.935163
No_tetra,allKp,VASP,xxx,Al,lda,32,dB,smear0.800,Murn,fcc,4.938546
No_tetra,allKp,VASP,xxx,Al,lda,34,dB,smear0.800,Murn,fcc,4.935394
No_tetra,allKp,VASP,xxx,Al,lda,36,dB,smear0.800,Murn,fcc,4.936865
No_tetra,allKp,VASP,xxx,Al,lda,38,dB,smear0.800,Murn,fcc,4.936558
No_tetra,allKp,VASP,xxx,Al,lda,40,dB,smear0.800,Murn,fcc,4.937165
No_tetra,allKp,VASP,xxx,Al,lda,42,dB,smear0.800,Murn,fcc,4.936931
No_tetra,allKp,VASP,xxx,Al,lda,44,dB,smear0.800,Murn,fcc,4.937042
No_tetra,allKp,VASP,xxx,Al,lda,46,dB,smear0.800,Murn,fcc,4.937286
No_tetra,allKp,VASP,xxx,Al,lda,48,dB,smear0.800,Murn,fcc,4.937683
No_tetra,allKp,VASP,xxx,Al,lda,50,dB,smear0.800,Murn,fcc,4.937384
No_tetra,allKp,VASP,xxx,Al,lda,52,dB,smear0.800,Murn,fcc,4.937355
No_tetra,allKp,VASP,xxx,Al,lda,54,dB,smear0.800,Murn,fcc,4.937082
No_tetra,allKp,VASP,xxx,Al,lda,56,dB,smear0.800,Murn,fcc,4.937283
No_tetra,allKp,VASP,xxx,Al,lda,58,dB,smear0.800,Murn,fcc,4.937162
No_tetra,allKp,VASP,xxx,Al,lda,60,dB,smear0.800,Murn,fcc,4.936684
No_tetra,allKp,VASP,xxx,Al,lda,62,dB,smear0.800,Murn,fcc,4.937061
No_tetra,allKp,VASP,xxx,Al,lda,64,dB,smear0.800,Murn,fcc,4.93718
No_tetra,allKp,VASP,xxx,Al,lda,66,dB,smear0.800,Murn,fcc,4.937051
No_tetra,allKp,VASP,xxx,Al,lda,68,dB,smear0.800,Murn,fcc,4.937048
No_tetra,allKp,VASP,xxx,Al,lda,70,dB,smear0.800,Murn,fcc,4.937159
No_tetra,allKp,DMol3,c4.5,Al,vwn,5,E0,therm0.010,Murn,fcc,-6570.7345
No_tetra,allKp,DMol3,c4.5,Al,vwn,7,E0,therm0.010,Murn,fcc,-6570.802
No_tetra,allKp,DMol3,c4.5,Al,vwn,9,E0,therm0.010,Murn,fcc,-6570.7489
No_tetra,allKp,DMol3,c4.5,Al,vwn,11,E0,therm0.010,Murn,fcc,-6570.7711
No_tetra,allKp,DMol3,c4.5,Al,vwn,15,E0,therm0.010,Murn,fcc,-6570.7662
No_tetra,allKp,DMol3,c4.5,Al,vwn,19,E0,therm0.010,Murn,fcc,-6570.766
No_tetra,allKp,DMol3,c4.5,Al,vwn,21,E0,therm0.010,Murn,fcc,-6570.7668
No_tetra,allKp,DMol3,c4.5,Al,vwn,27,E0,therm0.010,Murn,fcc,-6570.7666
No_tetra,allKp,DMol3,c5.0,W,vwnbp,9,B,therm0.0025,Murn,bcc,298.6109
No_tetra,allKp,DMol3,c5.0,W,vwnbp,11,B,therm0.0025,Murn,bcc,299.5847
No_tetra,allKp,DMol3,c5.0,W,vwnbp,13,B,therm0.0025,Murn,bcc,301.9825
No_tetra,allKp,DMol3,c5.0,W,vwnbp,15,B,therm0.0025,Murn,bcc,298.8486
No_tetra,allKp,DMol3,c5.0,W,vwnbp,17,B,therm0.0025,Murn,bcc,298.0487
No_tetra,allKp,DMol3,c5.0,W,vwnbp,19,B,therm0.0025,Murn,bcc,299.0188
No_tetra,allKp,DMol3,c5.0,W,vwnbp,21,B,therm0.0025,Murn,bcc,299.5779
No_tetra,allKp,DMol3,c5.0,W,vwnbp,23,B,therm0.0025,Murn,bcc,299.5131
No_tetra,allKp,DMol3,c5.0,W,vwnbp,25,B,therm0.0025,Murn,bcc,299.1333
No_tetra,allKp,DMol3,c5.0,W,vwnbp,27,B,therm0.0025,Murn,bcc,298.9958
No_tetra,allKp,DMol3,c5.0,W,vwnbp,29,B,therm0.0025,Murn,bcc,299.1812
No_tetra,allKp,DMol3,c5.0,W,vwnbp,31,B,therm0.0025,Murn,bcc,299.3341
No_tetra,allKp,DMol3,c5.0,W,vwnbp,33,B,therm0.0025,Murn,bcc,299.195
No_tetra,allKp,DMol3,c5.0,W,vwnbp,35,B,therm0.0025,Murn,bcc,299.26
No_tetra,allKp,DMol3,c5.0,W,vwnbp,37,B,therm0.0025,Murn,bcc,299.1808
No_tetra,allKp,DMol3,c5.0,W,vwnbp,39,B,therm0.0025,Murn,bcc,299.2237
No_tetra,allKp,DMol3,c5.0,W,vwnbp,41,B,therm0.0025,Murn,bcc,299.2486
No_tetra,allKp,DMol3,c5.0,W,vwnbp,43,B,therm0.0025,Murn,bcc,299.2167
No_tetra,allKp,DMol3,c5.0,W,vwnbp,45,B,therm0.0025,Murn,bcc,299.2482
No_tetra,allKp,DMol3,c5.0,W,vwnbp,47,B,therm0.0025,Murn,bcc,299.2194
No_tetra,allKp,DMol3,c5.0,W,vwnbp,49,B,therm0.0025,Murn,bcc,299.2194
No_tetra,allKp,DMol3,c5.0,W,vwnbp,51,B,therm0.0025,Murn,bcc,299.2277
No_tetra,allKp,DMol3,c5.0,W,vwnbp,53,B,therm0.0025,Murn,bcc,299.2287
No_tetra,allKp,DMol3,c5.0,W,vwnbp,55,B,therm0.0025,Murn,bcc,299.2281
No_tetra,allKp,DMol3,c5.0,W,vwnbp,57,B,therm0.0025,Murn,bcc,299.226
No_tetra,allKp,DMol3,c5.0,W,vwnbp,59,B,therm0.0025,Murn,bcc,299.2216
No_tetra,allKp,DMol3,c5.0,Al,blyp,5,E0,therm0.010,Murn,fcc,-6598.0329
No_tetra,allKp,DMol3,c5.0,Al,blyp,9,E0,therm0.010,Murn,fcc,-6598.0391
No_tetra,allKp,DMol3,c5.0,Al,blyp,11,E0,therm0.010,Murn,fcc,-6598.0589
No_tetra,allKp,DMol3,c5.0,Al,blyp,13,E0,therm0.010,Murn,fcc,-6598.0535
No_tetra,allKp,DMol3,c5.0,Al,blyp,17,E0,therm0.010,Murn,fcc,-6598.0552
No_tetra,allKp,DMol3,c5.0,Al,blyp,19,E0,therm0.010,Murn,fcc,-6598.0541
No_tetra,allKp,DMol3,c5.0,Al,blyp,21,E0,therm0.010,Murn,fcc,-6598.0548
No_tetra,allKp,DMol3,c5.0,Al,blyp,23,E0,therm0.010,Murn,fcc,-6598.0545
No_tetra,allKp,DMol3,c5.0,Al,blyp,27,E0,therm0.010,Murn,fcc,-6598.0546
No_tetra,allKp,DMol3,c5.0,Al,blyp,31,E0,therm0.010,Murn,fcc,-6598.0546
No_tetra,allKp,DMol3,c5.0,Al,blyp,37,E0,therm0.010,Murn,fcc,-6598.0546
No_tetra,allKp,VASP,xxx,W,lda,4,E0,smear0.100,Murn,bcc,-14.429408
No_tetra,allKp,VASP,xxx,W,lda,6,E0,smear0.100,Murn,bcc,-14.164622
No_tetra,allKp,VASP,xxx,W,lda,8,E0,smear0.100,Murn,bcc,-14.19495
No_tetra,allKp,VASP,xxx,W,lda,10,E0,smear0.100,Murn,bcc,-14.214867
No_tetra,allKp,VASP,xxx,W,lda,12,E0,smear0.100,Murn,bcc,-14.201037
No_tetra,allKp,VASP,xxx,W,lda,14,E0,smear0.100,Murn,bcc,-14.209824
No_tetra,allKp,VASP,xxx,W,lda,16,E0,smear0.100,Murn,bcc,-14.19679
No_tetra,allKp,VASP,xxx,W,lda,18,E0,smear0.100,Murn,bcc,-14.209136
No_tetra,allKp,VASP,xxx,W,lda,20,E0,smear0.100,Murn,bcc,-14.204143
No_tetra,allKp,VASP,xxx,W,lda,22,E0,smear0.100,Murn,bcc,-14.209762
No_tetra,allKp,VASP,xxx,W,lda,24,E0,smear0.100,Murn,bcc,-14.204825
No_tetra,allKp,VASP,xxx,W,lda,26,E0,smear0.100,Murn,bcc,-14.207946
No_tetra,allKp,VASP,xxx,W,lda,28,E0,smear0.100,Murn,bcc,-14.208135
No_tetra,allKp,VASP,xxx,W,lda,30,E0,smear0.100,Murn,bcc,-14.205857
No_tetra,allKp,VASP,xxx,W,lda,32,E0,smear0.100,Murn,bcc,-14.208609
No_tetra,allKp,VASP,xxx,W,lda,34,E0,smear0.100,Murn,bcc,-14.206074
No_tetra,allKp,VASP,xxx,W,lda,36,E0,smear0.100,Murn,bcc,-14.208206
No_tetra,allKp,VASP,xxx,W,lda,38,E0,smear0.100,Murn,bcc,-14.206951
No_tetra,allKp,VASP,xxx,W,lda,42,E0,smear0.100,Murn,bcc,-14.207598
No_tetra,allKp,VASP,xxx,W,lda,44,E0,smear0.100,Murn,bcc,-14.207056
No_tetra,allKp,VASP,xxx,W,lda,46,E0,smear0.100,Murn,bcc,-14.207299
No_tetra,allKp,VASP,xxx,W,lda,48,E0,smear0.100,Murn,bcc,-14.207377
No_tetra,allKp,VASP,xxx,W,lda,50,E0,smear0.100,Murn,bcc,-14.207407
No_tetra,allKp,VASP,xxx,W,lda,52,E0,smear0.100,Murn,bcc,-14.207179
No_tetra,allKp,VASP,xxx,W,lda,54,E0,smear0.100,Murn,bcc,-14.207488
No_tetra,allKp,VASP,xxx,W,lda,56,E0,smear0.100,Murn,bcc,-14.207172
No_tetra,allKp,VASP,xxx,W,lda,58,E0,smear0.100,Murn,bcc,-14.207542
No_tetra,allKp,VASP,xxx,W,lda,60,E0,smear0.100,Murn,bcc,-14.207305
No_tetra,allKp,VASP,xxx,W,lda,62,E0,smear0.100,Murn,bcc,-14.207251
No_tetra,allKp,VASP,xxx,W,lda,64,E0,smear0.100,Murn,bcc,-14.207498
No_tetra,allKp,VASP,xxx,W,lda,66,E0,smear0.100,Murn,bcc,-14.207244
No_tetra,allKp,VASP,xxx,W,lda,68,E0,smear0.100,Murn,bcc,-14.207438
No_tetra,allKp,VASP,xxx,W,lda,70,E0,smear0.100,Murn,bcc,-14.20736
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,5,E0,therm0.001,Murn,fcc,-6598.6819
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,7,E0,therm0.001,Murn,fcc,-6598.7914
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,9,E0,therm0.001,Murn,fcc,-6598.7121
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,11,E0,therm0.001,Murn,fcc,-6598.748
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,13,E0,therm0.001,Murn,fcc,-6598.7388
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,15,E0,therm0.001,Murn,fcc,-6598.7408
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,17,E0,therm0.001,Murn,fcc,-6598.7443
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,19,E0,therm0.001,Murn,fcc,-6598.7367
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,21,E0,therm0.001,Murn,fcc,-6598.7433
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,23,E0,therm0.001,Murn,fcc,-6598.7408
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,25,E0,therm0.001,Murn,fcc,-6598.7414
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,27,E0,therm0.001,Murn,fcc,-6598.7423
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,29,E0,therm0.001,Murn,fcc,-6598.7406
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,31,E0,therm0.001,Murn,fcc,-6598.7423
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,33,E0,therm0.001,Murn,fcc,-6598.7411
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,35,E0,therm0.001,Murn,fcc,-6598.7416
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,37,E0,therm0.001,Murn,fcc,-6598.7416
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,39,E0,therm0.001,Murn,fcc,-6598.7413
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,41,E0,therm0.001,Murn,fcc,-6598.7419
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,43,E0,therm0.001,Murn,fcc,-6598.7413
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,45,E0,therm0.001,Murn,fcc,-6598.7416
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,47,E0,therm0.001,Murn,fcc,-6598.7416
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,49,E0,therm0.001,Murn,fcc,-6598.7415
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,51,E0,therm0.001,Murn,fcc,-6598.7417
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,53,E0,therm0.001,Murn,fcc,-6598.7415
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,55,E0,therm0.001,Murn,fcc,-6598.7416
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,57,E0,therm0.001,Murn,fcc,-6598.7415
No_tetra,allKp,DMol3,c5.5,Al,vwnbp,59,E0,therm0.001,Murn,fcc,-6598.7415
No_tetra,allKp,DMol3,c5.5,W,pbe,9,B,therm0.005,Murn,bcc,302.1488
No_tetra,allKp,DMol3,c5.5,W,pbe,11,B,therm0.005,Murn,bcc,302.3955
No_tetra,allKp,DMol3,c5.5,W,pbe,13,B,therm0.005,Murn,bcc,304.0116
No_tetra,allKp,DMol3,c5.5,W,pbe,15,B,therm0.005,Murn,bcc,302.2642
No_tetra,allKp,DMol3,c5.5,W,pbe,17,B,therm0.005,Murn,bcc,302.1871
No_tetra,allKp,DMol3,c5.5,W,pbe,19,B,therm0.005,Murn,bcc,302.4154
No_tetra,allKp,DMol3,c5.5,W,pbe,21,B,therm0.005,Murn,bcc,302.7296
No_tetra,allKp,DMol3,c5.5,W,pbe,23,B,therm0.005,Murn,bcc,302.5933
No_tetra,allKp,DMol3,c5.5,W,pbe,25,B,therm0.005,Murn,bcc,302.5695
No_tetra,allKp,DMol3,c5.5,W,pbe,27,B,therm0.005,Murn,bcc,302.5173
No_tetra,allKp,DMol3,c5.5,W,pbe,29,B,therm0.005,Murn,bcc,302.5505
No_tetra,allKp,DMol3,c5.5,W,pbe,31,B,therm0.005,Murn,bcc,302.5964
No_tetra,allKp,DMol3,c5.5,W,pbe,33,B,therm0.005,Murn,bcc,302.5557
No_tetra,allKp,DMol3,c5.5,W,pbe,35,B,therm0.005,Murn,bcc,302.5849
No_tetra,allKp,DMol3,c5.5,W,pbe,37,B,therm0.005,Murn,bcc,302.5492
No_tetra,allKp,DMol3,c5.5,W,pbe,39,B,therm0.005,Murn,bcc,302.5659
No_tetra,allKp,DMol3,c5.5,W,pbe,41,B,therm0.005,Murn,bcc,302.5553
No_tetra,allKp,DMol3,c5.5,W,pbe,43,B,therm0.005,Murn,bcc,302.5648
No_tetra,allKp,DMol3,c5.5,W,pbe,45,B,therm0.005,Murn,bcc,302.5592
No_tetra,allKp,DMol3,c5.5,W,pbe,47,B,therm0.005,Murn,bcc,302.5692
No_tetra,allKp,DMol3,c5.5,W,pbe,49,B,therm0.005,Murn,bcc,302.5612
No_tetra,allKp,DMol3,c5.5,W,pbe,51,B,therm0.005,Murn,bcc,302.5592
No_tetra,allKp,DMol3,c5.5,W,pbe,53,B,therm0.005,Murn,bcc,302.5612
No_tetra,allKp,DMol3,c5.5,W,pbe,55,B,therm0.005,Murn,bcc,302.5594
No_tetra,allKp,DMol3,c5.5,W,pbe,57,B,therm0.005,Murn,bcc,302.5692
No_tetra,allKp,DMol3,c5.5,W,pbe,59,B,therm0.005,Murn,bcc,302.5594
No_tetra,allKp,VASP,xxx,Al,lda,4,dB,smear0.100,Murn,fcc,5.643337
No_tetra,allKp,VASP,xxx,Al,lda,6,dB,smear0.100,Murn,fcc,5.168188
No_tetra,allKp,VASP,xxx,Al,lda,8,dB,smear0.100,Murn,fcc,3.569044
No_tetra,allKp,VASP,xxx,Al,lda,10,dB,smear0.100,Murn,fcc,13.254749
No_tetra,allKp,VASP,xxx,Al,lda,12,dB,smear0.100,Murn,fcc,5.785076
No_tetra,allKp,VASP,xxx,Al,lda,14,dB,smear0.100,Murn,fcc,6.83793
No_tetra,allKp,VASP,xxx,Al,lda,16,dB,smear0.100,Murn,fcc,4.534981
No_tetra,allKp,VASP,xxx,Al,lda,18,dB,smear0.100,Murn,fcc,1.713004
No_tetra,allKp,VASP,xxx,Al,lda,20,dB,smear0.100,Murn,fcc,5.556934
No_tetra,allKp,VASP,xxx,Al,lda,22,dB,smear0.100,Murn,fcc,4.218588
No_tetra,allKp,VASP,xxx,Al,lda,24,dB,smear0.100,Murn,fcc,4.653583
No_tetra,allKp,VASP,xxx,Al,lda,26,dB,smear0.100,Murn,fcc,4.531869
No_tetra,allKp,VASP,xxx,Al,lda,28,dB,smear0.100,Murn,fcc,4.445776
No_tetra,allKp,VASP,xxx,Al,lda,30,dB,smear0.100,Murn,fcc,5.24661
No_tetra,allKp,VASP,xxx,Al,lda,32,dB,smear0.100,Murn,fcc,4.619289
No_tetra,allKp,VASP,xxx,Al,lda,34,dB,smear0.100,Murn,fcc,5.092708
No_tetra,allKp,VASP,xxx,Al,lda,36,dB,smear0.100,Murn,fcc,4.795788
No_tetra,allKp,VASP,xxx,Al,lda,38,dB,smear0.100,Murn,fcc,4.976682
No_tetra,allKp,VASP,xxx,Al,lda,40,dB,smear0.100,Murn,fcc,4.851437
No_tetra,allKp,VASP,xxx,Al,lda,42,dB,smear0.100,Murn,fcc,5.158139
No_tetra,allKp,VASP,xxx,Al,lda,44,dB,smear0.100,Murn,fcc,4.997217
No_tetra,allKp,VASP,xxx,Al,lda,46,dB,smear0.100,Murn,fcc,5.282101
No_tetra,allKp,VASP,xxx,Al,lda,48,dB,smear0.100,Murn,fcc,5.203079
No_tetra,allKp,VASP,xxx,Al,lda,50,dB,smear0.100,Murn,fcc,4.919791
No_tetra,allKp,VASP,xxx,Al,lda,52,dB,smear0.100,Murn,fcc,4.75643
No_tetra,allKp,VASP,xxx,Al,lda,54,dB,smear0.100,Murn,fcc,4.849813
No_tetra,allKp,VASP,xxx,Al,lda,56,dB,smear0.100,Murn,fcc,4.864176
No_tetra,allKp,VASP,xxx,Al,lda,58,dB,smear0.100,Murn,fcc,4.992026
No_tetra,allKp,VASP,xxx,Al,lda,60,dB,smear0.100,Murn,fcc,5.117151
No_tetra,allKp,VASP,xxx,Al,lda,62,dB,smear0.100,Murn,fcc,4.98515
No_tetra,allKp,VASP,xxx,Al,lda,64,dB,smear0.100,Murn,fcc,4.991396
No_tetra,allKp,VASP,xxx,Al,lda,66,dB,smear0.100,Murn,fcc,4.90674
No_tetra,allKp,VASP,xxx,Al,lda,68,dB,smear0.100,Murn,fcc,4.808383
No_tetra,allKp,VASP,xxx,Al,lda,70,dB,smear0.100,Murn,fcc,5.004461
No_tetra,allKp,DMol3,c4.5,W,pbe,9,a0,Fermi,Murn,bcc,3.19759
No_tetra,allKp,DMol3,c4.5,W,pbe,11,a0,Fermi,Murn,bcc,3.19754
No_tetra,allKp,DMol3,c4.5,W,pbe,13,a0,Fermi,Murn,bcc,3.19636
No_tetra,allKp,DMol3,c4.5,W,pbe,15,a0,Fermi,Murn,bcc,3.1981
No_tetra,allKp,DMol3,c4.5,W,pbe,17,a0,Fermi,Murn,bcc,3.19806
No_tetra,allKp,DMol3,c4.5,W,pbe,19,a0,Fermi,Murn,bcc,3.19724
No_tetra,allKp,DMol3,c4.5,W,pbe,27,a0,Fermi,Murn,bcc,3.19745
No_tetra,allKp,DMol3,c4.5,W,pbe,31,a0,Fermi,Murn,bcc,3.19764
No_tetra,allKp,DMol3,c4.5,W,pbe,33,a0,Fermi,Murn,bcc,3.19746
No_tetra,allKp,DMol3,c4.5,W,pbe,35,a0,Fermi,Murn,bcc,3.19756
No_tetra,allKp,DMol3,c4.5,W,pbe,39,a0,Fermi,Murn,bcc,3.19763
No_tetra,allKp,DMol3,c4.5,W,pbe,43,a0,Fermi,Murn,bcc,3.19754
No_tetra,allKp,DMol3,c4.5,W,pbe,53,a0,Fermi,Murn,bcc,3.19754
No_tetra,allKp,DMol3,c4.5,W,pbe,59,a0,Fermi,Murn,bcc,3.1975
Tetra,allKp,DMol3,c4.0,Al,vwnbp,5,dB,Fermi,Murn,fcc,1.9645
Tetra,allKp,DMol3,c4.0,Al,vwnbp,7,dB,Fermi,Murn,fcc,4.5663
Tetra,allKp,DMol3,c4.0,Al,vwnbp,10,dB,Fermi,Murn,fcc,4.9409
Tetra,allKp,DMol3,c4.0,Al,vwnbp,12,dB,Fermi,Murn,fcc,4.66
Tetra,allKp,DMol3,c4.0,Al,vwnbp,15,dB,Fermi,Murn,fcc,4.5978
Tetra,allKp,DMol3,c4.0,Al,vwnbp,17,dB,Fermi,Murn,fcc,4.5511
